ts_index,periodicity,trend_score,seasonality_score,nonlinearity,skew,kurtosis,hurst,lyapunov
23,25.0,-0.12783264094547353,-7.8829947999327565,0.7053615463772954,0.12445896361296681,-0.7663485093007165,0.2849342629037713,0.003579191893848652
24,25.0,-0.32125064948402526,-3.1000326769689517,1.681886774686213,-0.10676087293225892,-0.6376761861891951,0.20257534611330133,0.0018140586449150729
25,25.0,-0.5234663412431455,-1.7309441283698659,0.9965357988271496,0.012301002697659151,-0.5197905777740885,0.212692698701182,0.00655680119785527
26,49.0,-1.2155264589264818,-0.7366559626789619,1.100235534188988,-0.3697522968804112,0.033570389861998784,0.1795215027989258,0.004002960990457046
27,25.0,-0.4084654649374282,-2.200337095570485,2.6377497723444225,0.0008003900420156005,-0.541754013295932,0.23466036112828864,-0.0021473999958126675
28,37.0,-0.14336529111387097,-2.7053207392623815,0.9712584703205329,-0.002127127513725955,-0.6627217688949933,0.23640210543553414,0.0015205684906155774
29,49.0,-0.19140784868168814,-4.034967822667127,6.241099004500712,-1.2499495548273185,0.960000775945113,0.2622702854845073,-0.0030648988835947654
30,49.0,-3.9798850378656194,-0.1666775145681989,1.0221688976491372,-0.007642019743557182,-0.29696649175420475,0.12737991539581905,0.0028449909759451866
31,25.0,-0.525062494779833,-1.8389419861148126,3.3462142949813822,-0.40420451790966966,-0.005583000622801926,0.2098777056430285,0.013601990535949654
32,25.0,-0.02710397230371364,-30.008219321214668,1.0597331869095628,-9.536658825775408e-05,-1.1399155948737025,0.37115812666838083,0.0009044215636244322
33,25.0,-6.063810899079558,-0.08273017118583037,1.1836171015504253,0.1467152457626448,0.2439116640060064,0.16788997149082896,0.0008930908770965341
34,13.0,-0.7183171731214728,-0.9536333178385672,0.4856493836573585,-0.3052291341410558,0.8806702403050681,0.25567880310407454,0.012228264844507213
35,37.0,-0.4661381665358211,-0.5536236340524703,0.6427465547877635,-0.009517646293650232,-0.05318374515161661,0.1945067365941947,0.007967895108300054
36,37.0,-0.1778380807043103,-4.0299603854753885,2.0994156543693636,0.2740749387626027,-0.5604406654040699,0.2469318646200381,0.0006885599254596632
37,25.0,-0.23290109975514417,-4.400593244963487,3.3195540300836788,-0.9952355047975544,0.4010498653484631,0.22152804404463994,0.007139855100397243
38,25.0,-0.5139460194015881,-1.9299980624754416,1.5636290629182783,-0.4054360571104671,-0.2469246520554984,0.2178531312314511,0.00931445501670816
39,25.0,-4.514850068484548,-0.18307183272530336,0.9247452018382389,0.07051691386618292,-0.5467219051719803,0.13528926889034854,0.00032083148763190804
40,13.0,-0.7119027045434339,-0.8834005389288828,1.1010606692338214,0.10274603540469131,-0.371062550931176,0.18908054342173936,0.007691667282853767
41,37.0,-1.406541947235866,-0.1551163482845186,0.6580452928304396,-0.22386510771345067,1.3811510091307477,0.23773729766632215,0.027480997539298852
42,13.0,-2.35725551566489,-0.21045678309548332,1.0431721287441376,0.013834223863754566,-0.25918978214173327,0.2158922187082721,0.027726533218845315
43,25.0,-0.07007485334871832,-12.6772863522673,1.924468478984745,0.2070664104573878,-0.9828471190302728,0.34886653445582455,-0.0013346238569777443
44,25.0,-0.44031826519135797,-1.9761973768524155,1.5015206589861332,-0.07660699149940807,-0.8487762970086936,0.23454445054410344,0.0026228915893756637
45,13.0,-0.6216971410399728,-1.0130783103516126,0.8865517493749485,0.6068005081256894,3.22076926895632,0.2786282698875487,0.009288832742460297
46,37.0,-0.14908586715846428,-2.6197249291771967,1.5000843848655026,-0.3192710811668032,-0.3875975941175045,0.26353081906361153,0.002736359782780273
47,25.0,-0.7583148143264431,-0.9750063142106649,1.1563938173064132,0.05292807150630512,-0.17926284848708685,0.19597662528502124,0.0008615314960479437
48,13.0,-0.3650960470043685,-1.552412704638924,1.1014122510578463,0.02842748635040559,-0.2668185934339622,0.2024790486063968,0.008583364119896481
49,37.0,-0.09984695154048584,-4.4379072950479515,1.0130056516214239,0.014123564552722961,-0.7984444423742931,0.25478300208374155,0.00271622206756083
50,25.0,-0.8829152159027858,-1.0242861139418271,1.6109391793514856,0.7644423489512969,0.7758011178902664,0.2019824909708919,0.005214643798079686
51,25.0,-0.7720270100308113,-1.185287668747907,1.0068297226272735,0.0023442778137065783,-0.40137486882942897,0.2027219187131805,0.0002821688066445794
52,37.0,-0.9604580727775005,-0.06536529077322384,1.1555847726304502,0.006095873184348971,0.2717210243872037,0.2093446291341635,0.028952527733441036
53,25.0,-5.410387011337203,-0.05609607469778033,0.9522368292116602,0.047046929881224005,-0.4941317960702727,0.16820190611134164,0.000788466210108418
54,25.0,-0.014131411265927651,-78.37295055554877,0.9427973942578948,0.0002748868945162802,-1.1538838122218904,0.4492171177590239,-9.771525812512546e-05
55,49.0,-1.1657365885989823,-0.6256051084711689,1.0543501182419026,-0.017289606176579802,0.9763804756865575,0.24514585242930956,0.005817036420423643
56,37.0,-0.0905358374551335,-5.266292890427119,1.2068709498480092,0.5476390260524382,-0.6030661266475357,0.265654106963011,0.0029483556574290593
57,25.0,-0.43876834197825687,-2.0859637119733283,2.6086062349526555,-0.403882832049607,-0.2008964213998099,0.23877499296975954,0.006171213663541385
58,37.0,-0.24623671923117896,-1.3711474385877382,0.8202785357679299,-0.4020271870616509,-0.16460866041192235,0.24646959528543633,0.004742205872827092
59,13.0,-0.9061088359061853,-0.5324176305357498,0.9858309861443325,0.020775259076569193,-0.435294001789881,0.14703104872069375,0.02838300571133508
60,49.0,-0.6247442422391749,-1.3040686625189002,0.6712540393948375,-0.21690539501010606,-0.3415268228953381,0.22636571306537984,0.0016937117178547206
61,25.0,-1.0493478748086345,-0.7862422127327495,4.612635635213226,-0.068946243436051,0.5819675891078293,0.2323449272549317,0.0037682080414992336
62,25.0,-0.015426798634959216,-74.07821123074154,1.242910076787772,0.03533501401594004,-1.1234163728613822,0.4488085480459003,0.00034301083787002806
63,37.0,-0.00999892332395147,-56.951784906031826,0.9965955022220542,0.0023321122171612195,-1.179069681124679,0.42205152803647206,6.768647604326201e-05
64,25.0,-0.7184896665907468,-1.1434839288429903,2.2020673626654985,0.09353858366446645,0.3085495947007124,0.21932128078859076,0.009615378477135188
65,25.0,-2.460378429836919,-0.35322083652573477,0.3606152818838779,0.582259413052951,1.5731525419672296,0.2226082316060029,0.01259925248142713
66,25.0,-0.08112263257875596,-12.291585407942746,1.669267012585445,-0.5350287277628734,-0.6153527811820894,0.36781809907775403,0.0027013618517289953
67,13.0,-0.3776326114979034,-1.3951829067150423,5.596061568872327,0.9292508768329296,2.3581304092395934,0.2741050488423833,0.008923905236380019
68,25.0,-1.7392447031234215,-0.4915649923436729,1.1208460317374134,0.21087936027104676,0.03314783914173791,0.1775122293323914,0.00393380881059567
69,25.0,-0.34550472140154254,-2.260413737672919,5.451311591345612,1.14876536581776,1.847348459862106,0.2440922523214587,0.002886160367155645
70,25.0,-0.334864440159385,-2.805689053912054,1.3924322220479575,0.033969901608883746,-0.3161399422788205,0.2400141634507113,0.0010172093420443371
71,25.0,-0.20479435255165224,-4.822271403540985,5.434748420319923,-0.7876341221569509,0.22225333058741947,0.25502355191248627,0.0026924114083557993
72,49.0,-0.4542315988875698,-1.8033213393297998,0.36513314575567607,0.24767542739022175,-0.4680887895727244,0.290637978830182,0.008105691404003407
73,25.0,-2.398139959385122,-0.30530450454440183,1.3897926939779217,-0.3128908523302178,0.7567371078812188,0.26110563517433616,0.002221674185532759
74,25.0,-1.9349345220342156,-0.40181531251810076,1.2754351971009705,0.09543233518969674,1.201175623979438,0.23126531136783465,0.004421875215926077
75,25.0,-0.5311759071992859,-1.7420131449103633,0.2687173356606193,0.19739983264869457,-0.8504618941059605,0.25057178703086075,0.004257872780376731
76,25.0,-0.027753469766268468,-28.457980802013047,1.4395909408339747,-0.14789751684844663,-1.1708519711235565,0.3619519811260962,-0.00031585543958709695
77,25.0,-1.2967823934003944,-0.65754203139922,1.6970193070439776,-0.9806473015196533,1.1519749888009096,0.21380585340184863,0.0045951153841363385
78,37.0,-0.7259914072259666,-0.4292289290377891,1.2040068994905697,-0.4851965752158714,0.7747646585139853,0.19414210905763446,-0.00732050623212578
79,25.0,-1.5444700549019088,-0.5200501807296465,0.9192586841396613,-0.18074015538532667,-0.2905346575221599,0.17326814223877923,0.005297688075474013
80,37.0,-0.1403494570017616,-3.815163301977919,0.5950923651509754,0.17788498584925058,-1.1261503915170312,0.3050508683370429,0.0004202059120130474
81,37.0,-0.49171864583245584,-0.6107968783798217,1.2888452612041648,0.0427029637633411,0.18317483374083698,0.2787634240727564,0.003357060802099238
82,37.0,-0.01846102245983361,-25.641090140229913,1.005566370642811,-0.004273346075184599,-1.1305222924123346,0.3419648406071909,-3.846368427224183e-05
83,25.0,-0.07471337934859235,-13.71106123317594,14.819734074249011,-1.5363636685648334,1.2800864351565373,0.2622979112048505,0.00574201594488176
84,13.0,-0.3330388603750716,-1.9127685180833245,0.7609182059375539,0.3256846421963835,-0.5125190291270063,0.196562876169625,0.010085529210615798
85,49.0,-0.5887791589469227,-1.4688055213024436,1.09655810750035,0.16178078128707948,-0.22877033334238694,0.20516174283009275,0.006412074081879965
86,37.0,-0.6648878064559869,-0.15105940435160914,0.40144925883500043,-0.37451109068058386,1.6693115267921472,0.237990814450565,-0.002571509917890931
87,37.0,-0.038275383658406215,-13.062964200194271,0.9759580220680122,0.0009426693459391374,-1.0581807079770345,0.3217924449076898,0.0013955888789813368
88,37.0,-0.733478397509228,-0.27026400099859726,0.6442370034482566,-0.26021770724929166,-0.21487090275578957,0.20533495768606222,0.0018615231659252713
89,37.0,-0.03613622567997732,-20.271484095598225,4.083895232642205,-0.11343118391077055,-0.8921698681081587,0.42503865424655474,-0.00016708301044809207
90,25.0,-0.39301010240472056,-2.2627917458511924,0.9392810645737958,0.16743020189620553,-0.5805211709920117,0.21871876341655186,0.0022805303249926654
91,25.0,-0.0558782519524994,-15.724206149317304,1.0196616471444846,-0.17178127877452187,-1.2650694910708598,0.30873303251006234,0.0005775531811955381
92,13.0,-0.5110002563252614,-1.095657473296173,0.5936110589433146,0.8710994198292864,1.668343243285359,0.2435468433200555,0.00398741255001114
93,61.0,-0.580481799653743,-0.7817701522895948,2.452598956178478,0.2352422215940688,0.016368060502468307,0.20004445832797793,0.005378869417551096
94,25.0,-0.41013183915490226,-2.419556169489707,3.183525286458579,-0.7248565649131762,0.3722006481333189,0.1986271667062575,0.0028279577697935053
95,13.0,-0.12146688560388341,-5.029884637110943,0.8069243306199625,-0.3556545073426174,-0.36767565478335973,0.28334465251020813,-0.0027120863271583957
96,13.0,-0.9370046792098035,-0.6614343235127373,0.9864938531055126,0.12423520529682078,-0.4587632505377819,0.1548574054522607,0.003124109939729484
97,37.0,-1.7899466066180634,-0.22040987219108898,1.849135600822786,0.27334817128651967,0.04573480802863772,0.18423254282608104,0.005771171062364408
98,25.0,-0.3708953997210984,-2.19028035023499,1.7768079887007624,-0.4194000491742404,-0.3470882965816693,0.22633635779420436,-0.0007343483576876198
99,37.0,-0.10813120121742514,-3.936279591906949,3.0680310666271424,-0.04321679543020015,-0.2810514068017942,0.28826220769555,0.0037724479844298696
